origin_index,origin_name,o_lat,o_lon,dest_name,d_lat,d_lon,cat,k,v,km_straight,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,osm_type,osm_id
1,O2_Centro,19.292,-99.661,IULATAM,19.2908104,-99.7071535,university,amenity,university,4.8456797299347345,,,,Blvd Adolfo López Mateos,,,TOLUCA,,,,way,400362991
1,O2_Centro,19.292,-99.661,Universidad campus ejecutivo Metepec,19.2648843,-99.6236789,university,amenity,university,4.943232051596782,,,,Avenida Benito Juárez,,,Metepec,52154,,www.ula.edu.mx,way,575174552
1,O2_Centro,19.292,-99.661,UNITEC Campus Toluca,19.2896499,-99.6136364,university,amenity,university,4.97775725051031,,,,Avenida Paseo Tollocan,701,,,50160,(722) 275 47 97,,way,211568312
1,O2_Centro,19.292,-99.661,Tecnológico de Monterrey campus Toluca,19.2686065,-99.7061884,university,amenity,university,5.4093999148178336,,,,,,,,,,,relation,3499581
1,O2_Centro,19.292,-99.661,Instituto Galeana,19.2855664,-99.6094523,university,amenity,university,5.457182490747401,,,,Avenida Ignacio Comonfort,,,Toluca,50160,7222112198,www.institutogaleana.com,way,261016548
1,O2_Centro,19.292,-99.661,Universidad Tec Milenio Campus Toluca,19.2536678,-99.6281274,university,amenity,university,5.483882450004548,,,,Calle Guadalupe Victoria,,,Metepec,52160,,https://www.tecmilenio.mx/,way,204611085
1,O2_Centro,19.292,-99.661,EDAYO,19.2935155,-99.715283,university,amenity,university,5.69952094433877,,,,,,,,,,,way,400362994
1,O2_Centro,19.292,-99.661,Investigaciones y estudios superiores Universidad Anahuac,19.2798729,-99.607894,university,amenity,university,5.73453524466096,,,,Avenida Ignacio Comonfort,,,Toluca,50160,,,node,12530518392
1,O2_Centro,19.292,-99.661,Unid Campus Toluca,19.2539903,-99.6189091,university,amenity,university,6.114070767441294,,,,Boulevard Toluca-Metepec,,,,52166,,https://www.unid.edu.mx/,node,12528265164
1,O2_Centro,19.292,-99.661,Instituto superior Concordia,19.2452615,-99.628505,university,amenity,university,6.216406807616572,,,,Camino A San Felipe,,,,52166,,https://www.universidadconcordia.com.mx/,node,12535618008
1,O2_Centro,19.292,-99.661,Universidad Siglo XXI,19.2763963,-99.7191815,university,amenity,university,6.348206387711708,,,,,,,,,,,way,518905237
1,O2_Centro,19.292,-99.661,Escuela Culinaria Internacional,19.2706639,-99.6047155,university,amenity,university,6.366093741017546,,,,Calle Miguel Hidalgo,,,,52177,,https://eci.edu.mx/,way,552025132
1,O2_Centro,19.292,-99.661,Universidad Mexiquense,19.2741425,-99.6020478,university,amenity,university,6.4982421705258355,,,,,,,,,,,way,552025179
1,O2_Centro,19.292,-99.661,Universidad Mexiquense,19.2748757,-99.6017478,university,amenity,university,6.50388261783856,,,,Avenida Los Gobernadores,,,,52140,,https://www.umex.edu.mx/,node,12559477797
1,O2_Centro,19.292,-99.661,university (OSM),19.247349,-99.6165984,university,amenity,university,6.809722838663838,,,,,,,,,,,node,4386456910
1,O2_Centro,19.292,-99.661,Instituto De Desarrollo Jurídico,19.2867853,-99.5958979,university,amenity,university,6.857199912314344,,,,,,,,52179,,,node,12505385501
1,O2_Centro,19.292,-99.661,university (OSM),19.2476944,-99.6145006,university,amenity,university,6.9349380399469,,,,,,,,,,,node,4386456911
1,O2_Centro,19.292,-99.661,Instituto Milenium,19.2789725,-99.5954744,university,amenity,university,7.02815796712831,,,,Aveida 5 De Mayo,,,Lerma,52170,7222162842,,way,544427030
1,O2_Centro,19.292,-99.661,Instituto Misiones Santa Esperanza Preparatoria,19.3084576,-99.593402,university,amenity,university,7.326354131450352,,,,Calle Cartógrafos,,,,50227,,,node,12570430894
1,O2_Centro,19.292,-99.661,Club de hilos de plata,19.2818165,-99.58892,university,amenity,university,7.649380451080273,,,,Privada Segunda de Sol,,,Toluca,52170,,,node,12511750256
1,O2_Centro,19.292,-99.661,Escuela Latinoamericana De Educacioen En Salud Integrativa,19.2922923,-99.6612445,college,amenity,college,0.041410858478304884,,,,Lerdo De Tejada,,Pedro Ascencio,,50080,,https://www.elaesi.edu.mx/toluca/,node,12543041557
1,O2_Centro,19.292,-99.661,Instituto De Copuingles De Oriente,19.2907808,-99.6567166,college,amenity,college,0.46954558637718846,,,,,,,,50000,,,node,12547343052
1,O2_Centro,19.292,-99.661,Regularizate Con Tu Prepa,19.2882932,-99.6584708,college,amenity,college,0.4902563305469009,,,,Calle José Vicente Villada,,,,50000,,www.regularizatecontuprepa.com.mx,node,12547761674
1,O2_Centro,19.292,-99.661,Instituto De Compuingles De Oriente,19.2903398,-99.6566713,college,amenity,college,0.49037861796184834,,,,Ciclovía Miguel Hidalgo,,Nicolas Bravo,,50000,,https://www.icocompuingles.com/,node,12565553704
1,O2_Centro,19.292,-99.661,Anexo Del Conservatorio De Musica,19.2878109,-99.6631387,college,amenity,college,0.5170675564209185,,,,Avenida José María Morelos y Pavón,,,,50080,7222156863,,node,12545728575
1,O2_Centro,19.292,-99.661,Centro Universitario Liceo Mexiquense,19.2913449,-99.6660228,college,amenity,college,0.5321581190768645,,,,Avenida Sebastián Lerdo de Tejada,,,Toluca de Lerdo,50080,,,node,12594241066
1,O2_Centro,19.292,-99.661,Centro Universitario Cesan,19.2895469,-99.6558248,college,amenity,college,0.6077934378405191,,,,Ignacio Allende,,Jose Maria Morelos Y Pavon,,50000,,,node,12525398941
1,O2_Centro,19.292,-99.661,Direccion De Difusion Y Promocion De La Investigacion Y Los Estudios Avanzados,19.2922259,-99.6550633,college,amenity,college,0.6235683524097795,,,,Avenida Independencia,,,,50000,,,node,12528232725
1,O2_Centro,19.292,-99.661,Centro De Servicio Sigma,19.2873803,-99.6575819,college,amenity,college,0.6265521273433199,,,,Calle Nicolás Bravo,,,,50000,+527223187172,https://www.isima.com.mx/toluca-sistemas-y-posgrados.html,node,12560151913
1,O2_Centro,19.292,-99.661,Escuela Para Protesistas Dentales De Toluca,19.2901239,-99.6550649,college,amenity,college,0.6569030293424817,,,,Calle Juan Aldama,,,Toluca de Lerdo,50000,7228416557,,node,12537121547
1,O2_Centro,19.292,-99.661,Grupo Isisma Sistemas Y Posgrados Edificio Cafe,19.2866365,-99.6576782,college,amenity,college,0.6908183845908887,,,,Nicolás Bravo,,Instituto Literario,,50000,,,node,12528214185
1,O2_Centro,19.292,-99.661,Grupo Isima Sistemas Y Porgrados,19.2864892,-99.6576409,college,amenity,college,0.7069512315032158,,,,Calle Nicolás Bravo,,,,50000,+527223187172,https://www.isima.com.mx/toluca-sistemas-y-posgrados.html,node,12545024181
1,O2_Centro,19.292,-99.661,Escuela Mecanica Dental,19.2853347,-99.6607067,college,amenity,college,0.7417865332838057,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,50130,,,node,12594025644
1,O2_Centro,19.292,-99.661,Instituto Superior De Estilismo Y Belleza Profesional,19.289255,-99.6543941,college,amenity,college,0.7575174012139564,,,,Calle Benito Juárez Garcia,,,,50000,7222137157,,node,12517050904
1,O2_Centro,19.292,-99.661,Instituto Nacional De Computacion Aplicada,19.2891842,-99.6544003,college,amenity,college,0.7601308214862221,,,,Calle Benito Juárez Garcia,,,,50000,7222148525,www.inca.edu.mx,node,12559333729
1,O2_Centro,19.292,-99.661,Wapizima,19.2894591,-99.6542726,college,amenity,college,0.7604845943717784,,,,Calle Benito Juárez Garcia,,,Toluca de Lerdo,50000,+527221404140,,node,12537608786
1,O2_Centro,19.292,-99.661,Academia De Belleza Yahel,19.2924923,-99.6529135,college,amenity,college,0.8504486581377501,,,,Ignacio Lopez Rayon,,Lerdo De Tejada,,50060,,,node,12561358466
1,O2_Centro,19.292,-99.661,Servicios Educativos Superiores,19.2862942,-99.6554403,college,amenity,college,0.861982610104538,,,,Calle Instituto Literario,,,,50000,,https://www.ses.edu.mx/,node,12509657220
1,O2_Centro,19.292,-99.661,Instituto De Ciencias Alternativas De La Salud,19.2862233,-99.66701019999999,college,amenity,college,0.9002740842910081,,,,Calle 23 de Septiembre,,,,50080,7222159229,,node,12550242567
1,O2_Centro,19.292,-99.661,Rectoría,19.28619,-99.6535309,college,amenity,college,1.0158127858727775,,,,Calle Instituto Literario,,,,50000,,,node,12547875396
1,O2_Centro,19.292,-99.661,Escuela De Enfermeria Albarran,19.2931608,-99.6706739,college,amenity,college,1.0234538704166125,,,,Calle Texcoco,,,,50040,,,node,12557603695
1,O2_Centro,19.292,-99.661,Oficinas Cnci On Line Toluca,19.2900968,-99.6513699,college,amenity,college,1.0326127888835464,,,,Ciclovía Miguel Hidalgo,,,,50060,,,node,12573055596
1,O2_Centro,19.292,-99.661,Escuela Mega Capacitacion Y Educacion A Distancia,19.2894765,-99.6707475,college,amenity,college,1.0608025622514974,,,,Calle Miguel Hidalgo y Costilla,,,,50080,,,node,12505471606
1,O2_Centro,19.292,-99.661,Libreria Del Fondo Editorial Uaem,19.2879886,-99.6514624,college,amenity,college,1.0958764542319506,,,,Sor Juana Ines De La Cruz,,Jose Maria Morelos Y Pavon,,50090,,,node,12540838429
1,O2_Centro,19.292,-99.661,Preparatoria No 4 Ignacio Ramirez,19.2954101,-99.6709415,college,amenity,college,1.1101266111240755,,,,Calle Chalco,,,Toluca de Lerdo,50040,,,node,12585198936
1,O2_Centro,19.292,-99.661,Direccion De Publicaciones Universitarias,19.2872138,-99.6513383,college,amenity,college,1.1451963098306053,,,,Calle Sor Juana Inés de la Cruz,,,,50090,,www.uaemex.mx,node,12545591001
1,O2_Centro,19.292,-99.661,Colegio Internacional De Aviacion Profesional,19.285425,-99.6522093,college,amenity,college,1.1771697554087777,,,,Calle Valentín Gómez Farías,,,,50000,,www.ciapsapilotos.com,node,12560312124
1,O2_Centro,19.292,-99.661,Estacionamiiento De La Escuela Cuitlahuac,19.2891119,-99.671919,college,amenity,college,1.1901175776724628,,,,Calle Miguel Hidalgo y Costilla,,,,50080,,,node,12609767667
1,O2_Centro,19.292,-99.661,Alfa Lambda Educacion,19.2845777,-99.6698557,college,amenity,college,1.2429832326372998,,,,Calle Manuel Correa,,,Toluca de Lerdo,50120,7228972971,,node,12593617037
1,O2_Centro,19.292,-99.661,Direccion De Apoyo A Estudiantes Y Egresados Direccion De Estudios Avanzados Oficina De Conocimiento Abierto,19.2841879,-99.6523704,college,amenity,college,1.2549443339636304,,,,Calle Juan Álvarez,,,,50130,,www.apoyoacademico.uaemex.mx/daaee,node,12530584483
1,O2_Centro,19.292,-99.661,Grupo Isima Toluca,19.2866689,-99.6500173,college,amenity,college,1.2961621279930566,,,,José María Pino Suárez,,Instituto Literario,,50090,,,node,12528330835
1,O2_Centro,19.292,-99.661,Grupo Educativo Y Empresarial Isc,19.2901429,-99.6487392,college,amenity,college,1.3032545363153105,,,,Calle Alejandro Von Humboldt,,,Toluca de Lerdo,50060,7223116866,https://www.grupoisc.edu.mx/,node,12533458184
1,O2_Centro,19.292,-99.661,Instituto De Electronica Guillermo Marconi,19.2867575,-99.649833,college,amenity,college,1.3089759314531104,,,,Avenida Pino Suarez,,,,50090,,www.institutogmarconi.edu.mx,node,12525269734
1,O2_Centro,19.292,-99.661,Direccion General De Centros Universitarios Y Unidades Academicas Profesionales,19.2834539,-99.652029,college,amenity,college,1.337735178709744,,,,Calle Ignacio Manuel Altamirano,,,,50130,,,node,12540772921
1,O2_Centro,19.292,-99.661,Instituto Tecnologico Del Valle De Mexico,19.2884644,-99.6487375,college,amenity,college,1.3456841969261164,,,,Calle Alejandro Von Humboldt,,,Toluca,50090,7222145563,,node,12521678319
1,O2_Centro,19.292,-99.661,Direccion De Desarrollo Del Personal Academico,19.2799764,-99.6573673,college,amenity,college,1.3902652160434252,,,,Calle Rafael Miguel Hidalgo,,,,50130,,www.didepa.uaemex.mx,node,12525559769
1,O2_Centro,19.292,-99.661,Escuela De Estilismo,19.2934486,-99.6478388,college,amenity,college,1.3906353500171116,,,,Calle Felipe Villarello,,,,50090,7222145664,,node,12547717161
1,O2_Centro,19.292,-99.661,"Escuela Secundaria #4 ""Dr. Jorge Jiménez Cantú""",19.2863233,-99.673336,college,amenity,college,1.4403756860316717,,SEP,,Calle Fray Bernardino de Sahagún,206,,Toluca de Lerdo,50080,,https://secundaria4.com.mx/,way,204982891
1,O2_Centro,19.292,-99.661,college (OSM),19.2780378,-99.6613947,college,amenity,college,1.5530783889316422,,,,,,,,,,,way,204981333
1,O2_Centro,19.292,-99.661,Escuela Felipe Villanueva,19.2784612,-99.6648835,college,amenity,college,1.5596474664242308,,,,,,,,,,,way,204981309
1,O2_Centro,19.292,-99.661,Centro Educativos En Tecnologia Y Arte Y Multimedia,19.2865152,-99.6470971,college,amenity,college,1.5814766245218135,,,,Calle Josefa Ortiz de Domínguez,,,,50090,,www.cetam.com.mx,node,12545713685
1,O2_Centro,19.292,-99.661,Facultad De Lenguas Uaem,19.2778125,-99.658094,college,amenity,college,1.6067911903248455,,,,Calle Jesús Carranza,,,,50130,,www.uaemex.mx/facleng,node,12547983444
1,O2_Centro,19.292,-99.661,Centenaria Y Benemerita Escuela Normal Para Profesores,19.2922951,-99.6453309,college,amenity,college,1.6448137014265103,,,,Avenida Independencia,,,,50090,7222152202,,node,12545947002
1,O2_Centro,19.292,-99.661,Hair Instituto,19.2771109,-99.6592034,college,amenity,college,1.6662959972333584,,,,Avenida Paseo Colón,,,,50120,7223870889,www.hairinstituto.mx,node,12527806892
1,O2_Centro,19.292,-99.661,Instituto De Capacitacion Y Formacion Penitenciaria,19.2901216,-99.6772956,college,amenity,college,1.72295655265752,,,,Calle Fray Juan de Zumárraga,,,Toluca de Lerdo,50040,7221674764,,node,12585179703
1,O2_Centro,19.292,-99.661,Instituto De Capacitacion Y Formacion Penitenciaria,19.290116,-99.6773785,college,amenity,college,1.7316684447292672,,,,Calle Lerdo de Tejada,,,,,7222674810,www.dgprs.psicologia.gob.mx,node,12564645872
1,O2_Centro,19.292,-99.661,Red De Innovacion Y Aprendizaje,19.2763925,-99.6594842,college,amenity,college,1.7427516199729685,,,,Avenida Paseo Colón,,,,50120,5517555598,www.ria.org.mx,node,12528009772
1,O2_Centro,19.292,-99.661,Centro De Enseñanza De Lenguas,19.2868436,-99.6768357,college,amenity,college,1.7581206459635665,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,7221671821,www.uaemex.mx,node,12585067182
1,O2_Centro,19.292,-99.661,Facultad De Geografia,19.2866153,-99.6769244,college,amenity,college,1.7753247547900035,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,7222150255,www.facgeo.uaemex.mx,node,12585104040
1,O2_Centro,19.292,-99.661,Sky Fly Escuela De Aviacion,19.2769831,-99.6538362,college,amenity,college,1.8312754248997818,,,,Benito Juarez,,Juan Fernandez Albarran,,50130,,,node,12543068303
1,O2_Centro,19.292,-99.661,Centro Internacional De Lengua Y Cultura,19.2870037,-99.6776759,college,amenity,college,1.8362401242422333,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,7222138114,,node,12585078773
1,O2_Centro,19.292,-99.661,Facultad De Ingenieria,19.2830579,-99.6759259,college,amenity,college,1.8554471396262533,,,,Calle Paseo Universidad,,,,50100,7222140855,www.fi.uaemex.mx,node,12548019611
1,O2_Centro,19.292,-99.661,Oficina Uaem,19.276688,-99.6539731,college,amenity,college,1.8554869039440034,,,,Calle Benito Juárez Garcia,,,,50130,7222121360,,node,12540214687
1,O2_Centro,19.292,-99.661,Direccion De Tecnologias De La Informacion Y Comunicaciones,19.2828258,-99.676407,college,amenity,college,1.9119166857606658,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,7224628000,www.uaemex.mx/dti,node,12595679125
1,O2_Centro,19.292,-99.661,Estacionamiento Escuela Anexa A La Normal No 1,19.2976282,-99.6434534,college,amenity,college,1.944939145388271,,,,Calle Doctor Antonio Hernández,,,,50060,,,node,12521350545
1,O2_Centro,19.292,-99.661,Centro Universitario De Arquitectura Ingenieria Y Diseño,19.2752304,-99.6547173,college,amenity,college,1.9778539388954879,,,,Juan Aldama,,General Emiliano Zapata,,50130,,,node,12556934500
1,O2_Centro,19.292,-99.661,Estacionamiento Uvt,19.2747727,-99.6562838,college,amenity,college,1.9785094862908494,,,,Calle Mariano Matamoros,,,,50130,,,node,12540251018
1,O2_Centro,19.292,-99.661,Instituto México de Toluca,19.279606,-99.6473372,college,amenity,college,1.988867193104669,,,,Calle Rafael Miguel Hidalgo,,,,50130,,www.imtp.maristas.edu.mx,way,204168946
1,O2_Centro,19.292,-99.661,Torre Academica,19.2840461,-99.6779814,college,amenity,college,1.9896399445897581,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,7222155288,www.dep.uaemex.mx,node,12596295179
1,O2_Centro,19.292,-99.661,Centro Juvenil Universitario,19.2871606,-99.6796205,college,amenity,college,2.0270020838609617,,,,Boulevard Adolfo López Mateos,,,Toluca de Lerdo,50100,7222150182,www.uaemex.mx/cju,node,12585083235
1,O2_Centro,19.292,-99.661,Facultad De Turismo Y Gastronomia,19.282122,-99.67761,college,amenity,college,2.0604616566731173,,,,,,,,50100,7222151333,www.uaemex.mx/fturismoygastronomia,node,12542882415
1,O2_Centro,19.292,-99.661,Universidad Tecnica De Belleza,19.2735138,-99.6634519,college,amenity,college,2.071617895439253,,,,Avenida Paseo Tollocan,,,,50120,,,node,12540664376
1,O2_Centro,19.292,-99.661,Colegio Maeyest,19.273282,-99.6619399,college,amenity,college,2.0836831491775283,,,,Avenida Paseo Tollocan,,,,50120,,www.maeyest.com,node,12521907309
1,O2_Centro,19.292,-99.661,Facultad De Ciencias Politicas Y Sociales,19.2861226,-99.6798834,college,amenity,college,2.086841931093915,,,,Avenida Paseo Tollocan,,,Toluca de Lerdo,50100,7222131607,www.politicas.uaemex.mx,node,12585097007
1,O2_Centro,19.292,-99.661,Escuela Normal No 3 Toluca,19.2770707,-99.6480738,college,amenity,college,2.143918535951153,,,,Ciclovía Pino Suárez,,,Toluca de Lerdo,50130,7222123416,,node,12551299245
1,O2_Centro,19.292,-99.661,Facultad De Enfermeria Y Obstericia Uaem,19.2727003,-99.6579872,college,amenity,college,2.1692005988293874,,,,Avenida Paseo Tollocan,,,,50180,,www.uaemex.com.mx,node,12542372400
1,O2_Centro,19.292,-99.661,Centro De Estudios Mexiquence,19.2781099,-99.6758894,college,amenity,college,2.197182906360709,,,,Avenida Paseo Tollocan,,,,50170,,,node,12590506921
1,O2_Centro,19.292,-99.661,Facultad De Contaduria Y Administracion,19.2813974,-99.6787215,college,amenity,college,2.202123488969274,,,,Calle Paseo Universidad,,,Toluca de Lerdo,50100,,,node,12543158845
1,O2_Centro,19.292,-99.661,Licenciaturas A Corto Plazo,19.2738257,-99.6525334,college,amenity,college,2.2076356308920735,,,,Calle Ignacio López Rayón,,,,50130,,wwwlicenciaturascortas.com,node,12547806226
1,O2_Centro,19.292,-99.661,Centro De Estudios Tecnicos Y Superiores Jopab,19.2769546,-99.6748687,college,amenity,college,2.2175684550987804,,,,Calle José Maria la Fragua,,,,50170,,,node,12542867968
1,O2_Centro,19.292,-99.661,college (OSM),19.2857766,-99.6408398,college,amenity,college,2.2261624677645937,,,,Calle Valentín Gómez Farías,,,,50090,7222709854,,node,12519523614
1,O2_Centro,19.292,-99.661,Centro Universitario Siglo Xxi,19.2840798,-99.6808206,college,amenity,college,2.2589855752482753,,,,Avenida Paseo Tollocan,,,,50100,7121692640,,node,12542090207
1,O2_Centro,19.292,-99.661,Academia De Estilistas Profesionales Lupita,19.2831032,-99.6414499,college,amenity,college,2.277892907635103,,,,Avenida Isidro Fabela,,,,50090,7222701765,www.academialupita,node,12544866719
1,O2_Centro,19.292,-99.661,Instituto Tecnologico Universitario Del Estado De Mexico,19.2773673,-99.6762232,college,amenity,college,2.2804030147694467,,,,Avenida General Venustiano Carranza,,,,50170,,,node,12542775393
1,O2_Centro,19.292,-99.661,Azteca Toluca,19.2770381,-99.6761079,college,amenity,college,2.298299144835218,,,,Calle Lago de Pátzcuaro,,,Toluca de Lerdo,50170,7222193371,https://www.universidadazteca.edu.mx/,node,12591801900
1,O2_Centro,19.292,-99.661,Instituto De Belleza Y Estetica Itec,19.2795679,-99.6785632,college,amenity,college,2.3041082927732695,,,,Avenida Paseo Tollocan,,,,50100,,,node,12544258415
1,O2_Centro,19.292,-99.661,Colegio Las Americas,19.2803731,-99.6424744,college,amenity,college,2.3349436323190464,,,,Avenida Paseo Tollocan,,,,50140,,,node,12549499210
1,O2_Centro,19.292,-99.661,Cesutec,19.2801335,-99.6426188,college,amenity,college,2.337276364985791,,,,Calle Pico De Orizaba,,,,50190,7222709055,,node,12542308741
1,O2_Centro,19.292,-99.661,Ccp,19.2774266,-99.6441079,college,amenity,college,2.401922899173023,,,,Calle Miguel Salinas,,,Toluca de Lerdo,50140,,www.grupoeducativaccp.com.mx,node,12525674608
1,O2_Centro,19.292,-99.661,Almacen General De La Uaemex,19.2809877,-99.680897,college,amenity,college,2.420814853022578,,,,Calle Lago Titicaca,,,Toluca de Lerdo,50100,,,node,12596325932
1,O2_Centro,19.292,-99.661,Ciem Colegio Empresarial Intercontinental Metropolitano,19.2768427,-99.6441092,college,amenity,college,2.446099438771371,,,,Calle Felipe Berriozábal,,,Toluca de Lerdo,50140,,,node,12525680650
1,O2_Centro,19.292,-99.661,Academia Roma,19.2789978,-99.6421793,college,amenity,college,2.4478978878986553,,,,Calle Pico De Orizaba,,,Toluca de Lerdo,50190,,,node,12590418614
1,O2_Centro,19.292,-99.661,Centro De Capacitacion Herbalife Nutrition,19.276786,-99.6441392,college,amenity,college,2.448171069549397,,,,Calle Felipe Berriozábal,,,Toluca de Lerdo,50140,,,node,12525674607
1,O2_Centro,19.292,-99.661,Colegio Springfield,19.3136532,-99.6495384,college,amenity,college,2.691456282514866,,,,,,,,,,,way,289486621
1,O2_Centro,19.292,-99.661,Escuela De Protesis Dental,19.2736355,-99.6441622,college,amenity,college,2.700568954974764,,,,Calle Felipe Berriozábal,,,,50190,,,node,12545725965
1,O2_Centro,19.292,-99.661,Escuela De Nogocios De Toluca,19.2727606,-99.6448427,college,amenity,college,2.7299316212953624,,,,Calle Wenceslao Labra,,,,50140,,,node,12547073989
1,O2_Centro,19.292,-99.661,college (OSM),19.295749700000002,-99.634853,college,amenity,college,2.775617768670109,,,,,,,,,,,way,211568281
1,O2_Centro,19.292,-99.661,Escuela De Mecanica Y Electronica Automotriz,19.2725708,-99.6443727,college,amenity,college,2.777232189175124,,,,Calle Felipe Berriozábal,,,,50140,7222673358,,node,12537522317
1,O2_Centro,19.292,-99.661,Grupo CEUG Centro De Estudios,19.2725669,-99.6434869,college,amenity,college,2.8369057822005144,,,,,,,,,,,node,12769394981
1,O2_Centro,19.292,-99.661,Secundaria Tecnica 159 Octavio Paz,19.2794536,-99.6845387,college,amenity,college,2.837197142208041,,,,,,,,,,,way,205831798
1,O2_Centro,19.292,-99.661,Facultad De Ciencias De La Conducta Uaem,19.3101005,-99.6388702,college,amenity,college,3.0731927532121235,,,,Filiberto Gomez,,,,50010,,,node,12549637144
1,O2_Centro,19.292,-99.661,Facultad De Contaduría Y Administración Unidad Los Uribe,19.3198432,-99.6650156,college,amenity,college,3.1245701050343992,,,,Avenida Río Papaloapan,,,,50280,,,node,12518822490
1,O2_Centro,19.292,-99.661,Instituto Pedagogico Mexiquense,19.2761221,-99.6358709,college,amenity,college,3.1738450922427117,,,,Avenida 5 de Mayo,,,,50150,,,node,12548039371
1,O2_Centro,19.292,-99.661,Colegio De Enfermeras Del Estado De Mexico,19.269299,-99.6411005,college,amenity,college,3.276292104391471,,,,Calle Sóstenes Rocha,,,,50140,,,node,12545738916
1,O2_Centro,19.292,-99.661,Escuela Primaria Prof Florencio Flores Peña,19.2654747,-99.6456017,college,amenity,college,3.3632604792179586,,,,Calle Sierra de Ixtlán,,,Toluca de Lerdo,50190,,,way,205147638
1,O2_Centro,19.292,-99.661,Escuela De Mecanica Henry Ford,19.2686363,-99.6403828,college,amenity,college,3.381108494259844,,,,Marcelino Juarez,,Leyes De Reforma,,50190,7222128955,,node,12528307425
1,O2_Centro,19.292,-99.661,Escuela Bancaria Y Comercial,19.2933407,-99.6273039,college,amenity,college,3.5395660133837112,,,,Boulevard Alfredo del Mazo Velez,,,,50010,,www.ebc.edu.mx,way,311288137
1,O2_Centro,19.292,-99.661,"Iuytem, Instituto Universitario Y Tecnologico Del Estado De Mexico",19.2626664,-99.6445649,college,amenity,college,3.689815953030621,,,,Avenida Profesor Heriberto Enríquez,,,,52164,,www.iuytem.edu.mx,node,12540930980
1,O2_Centro,19.292,-99.661,Instituto Americano Thomas Alva Edison,19.260345,-99.6477008,college,amenity,college,3.7865627945845084,,,,,,,,,,,node,12744892563
1,O2_Centro,19.292,-99.661,Instituto De Crecimiento Educativo Para El Futuro,19.2617477,-99.6442433,college,amenity,college,3.7959449858489545,,,,Avenida Profesor Heriberto Enríquez,,,,52164,,,node,12547889787
1,O2_Centro,19.292,-99.661,Centro De Capacitacion,19.2938891,-99.6972544,college,amenity,college,3.8107078079538685,,,,Calle José María Morelos,,,,51350,,,node,12523198961
1,O2_Centro,19.292,-99.661,Escuela Primaria Pedro de Gante,19.2570535,-99.6609682,college,amenity,college,3.8858749374962898,,,,Calle Vasco De Quiroga,,,Toluca de Lerdo,50180,,,way,204980552
1,O2_Centro,19.292,-99.661,Asori,19.2619541,-99.6341769,college,amenity,college,4.369011781892406,,,,Calle Xinantécatl,,,,52169,,,node,12517042213
1,O2_Centro,19.292,-99.661,police (OSM),19.2892702,-99.6526481,police,amenity,police,0.9276164238588891,,,,,,,,,,,node,2156893023
1,O2_Centro,19.292,-99.661,police (OSM),19.283663,-99.6587071,police,amenity,police,0.9577578619306372,,,,,,,,,,,node,5827641113
1,O2_Centro,19.292,-99.661,police (OSM),19.2802536,-99.6682259,police,amenity,police,1.510351417315756,,,,,,,,,,,node,3209366478
1,O2_Centro,19.292,-99.661,Coordinacion de capacitación y Formación Penitenciaria,19.2886938,-99.6774631,police,amenity,police,1.7665141841678367,,,,,,,,,,,node,7257490283
1,O2_Centro,19.292,-99.661,Modulo de Policia,19.2752655,-99.6685189,police,amenity,police,2.0212157046999204,,,,,,,,,,,way,560409523
1,O2_Centro,19.292,-99.661,Módulo de Policía,19.277458,-99.6480665,police,amenity,police,2.1112396072765622,,Policía Municipal,,,,,,,,,way,400475018
1,O2_Centro,19.292,-99.661,police (OSM),19.2875374,-99.6813159,police,amenity,police,2.189183286286428,,Polícia Municipal,,Blvd Adolfo López Mateos,,,Toluca de Lerdo,,,,way,400475013
1,O2_Centro,19.292,-99.661,police (OSM),19.2942777,-99.6400954,police,amenity,police,2.208513853462153,,,,,,,,,,,node,2156893960
1,O2_Centro,19.292,-99.661,police (OSM),19.305729499999998,-99.6444692,police,amenity,police,2.3109244219404284,,,,,,,,,,,node,3495369982
1,O2_Centro,19.292,-99.661,Módulo de policía,19.2828359,-99.6833956,police,amenity,police,2.56188311374632,,Policía Municipal,,Lago Caimanero,,,TOLUCA de Lerdo,,,,way,400475017
1,O2_Centro,19.292,-99.661,Modulo de Policia,19.2725927,-99.6770334,police,amenity,police,2.7365712701358493,,,,,,,,,,,node,7243418256
1,O2_Centro,19.292,-99.661,police (OSM),19.2725382,-99.6771768,police,amenity,police,2.7506177080299627,,,,,,,,,,,way,802675370
1,O2_Centro,19.292,-99.661,Detención Vehicular,19.2897742,-99.6871156,police,amenity,police,2.7520288510642903,,,,,,,,,,,way,400343165
1,O2_Centro,19.292,-99.661,Modulo Policia,19.2993129,-99.6338157,police,amenity,police,2.9665775809615,,,,,,,,,,,node,1701734308
1,O2_Centro,19.292,-99.661,police (OSM),19.3154617,-99.6453497,police,amenity,police,3.082761776851846,,,,,,,,,,,node,4072016247
