engine,o_lat,o_lon,d_lat,d_lon,dest_name,cat,distance_m,duration_s,static_duration_s,status_code,condition,travelAdvisory_json,localizedValues_json,fallbackInfo_json,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,osm_type,osm_id,duration_min,static_duration_min
google,19.292,-99.661,19.278818,-99.6417421,Sucursal Pstoluca2,pharma,3137.0,636.0,636.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,Avenida Isidro Fabela,,,,50140,,www.smn.com.mx,node,12574972385.0,10.6,10.6
google,19.292,-99.661,19.306056,-99.6525059,Lora,pharma,3910.0,705.0,705.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.9 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,Diego Rivera,433,,Toluca de Lerdo,50020,,,node,4749229019.0,11.75,11.75
google,19.292,-99.661,19.2573335,-99.6596455,Farmacia Guadalajara,pharma,4831.0,925.0,925.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.8 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,Calle Jesús Carranza,,,Toluca,50180,,,way,567194690.0,15.416666666666666,15.416666666666666
google,19.292,-99.661,19.2903236,-99.6599615,Similares,pharma,650.0,188.0,188.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.6 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,Similares,,,,,,,,,way,400686746.0,3.1333333333333333,3.1333333333333333
google,19.292,-99.661,19.295126,-99.6101315,Labcare Diagnostika,pharma,6726.0,922.0,922.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.7 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,,,,,,,,node,12779061612.0,15.366666666666667,15.366666666666667
google,19.292,-99.661,19.3034364,-99.6499771,Farmaplus,pharma,3464.0,628.0,628.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.5 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,node,4722933110.0,10.466666666666667,10.466666666666667
google,19.292,-99.661,19.2875006,-99.6725824,Farmacias Similares,pharma,1805.0,380.0,380.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.8 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,Farmacias Similares,,,Jose Maria Morelos y Pavon,,,TOLUCA,,,,node,4039387258.0,6.333333333333333,6.333333333333333
google,19.292,-99.661,19.2900428,-99.6468155,Distribuidora y comercializadora opciones farmacéuticas,pharma,2247.0,527.0,527.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.2 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,Avenida Miguel Hidalgo y Costilla,,,Toluca de Lerdo,50090,,,node,12513313122.0,8.783333333333333,8.783333333333333
google,19.292,-99.661,19.2899905,-99.6530074,Sucursal Pstoluca,pharma,1596.0,328.0,328.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.6 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Calle Ignacio López Rayón,,,Toluca de Lerdo,50000,7291171918,https://www.smn.com.mx/lander,node,12568482507.0,5.466666666666667,5.466666666666667
google,19.292,-99.661,19.3596378,-99.6645112,Farmacias Similares,pharma,11700.0,1315.0,1315.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""11.7 km""}, ""duration"": {""text"": ""22 mins""}, ""staticDuration"": {""text"": ""22 mins""}}",,Farmacias Similares,,,,,,,,,,node,8410525975.0,21.916666666666668,21.916666666666668
google,19.292,-99.661,19.3077268,-99.5965176,Farmacias Similares,pharma,9129.0,1309.0,1309.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""9.1 km""}, ""duration"": {""text"": ""22 mins""}, ""staticDuration"": {""text"": ""22 mins""}}",,Farmacias Similares,,,,,,,,,,node,10920744922.0,21.816666666666666,21.816666666666666
google,19.292,-99.661,19.2820708,-99.6733801,Farmacia Guadalajara,pharma,2899.0,541.0,541.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,Farmacia Guadalajara,,,,,,,,,,node,7271605274.0,9.016666666666667,9.016666666666667
google,19.292,-99.661,19.2678362,-99.6915179,Cemot,pharma,5223.0,1147.0,1147.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.2 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,,,,,,,,,,node,12195857427.0,19.116666666666667,19.116666666666667
google,19.292,-99.661,19.2921475,-99.6633593,Bodega Aurrera Express,super,831.0,195.0,195.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.8 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,Avenida Sebastián Lerdo de Tejada,500,,Toluca de Lerdo,50040,,,node,4724565993.0,3.25,3.25
google,19.292,-99.661,19.2921873,-99.6556065,Farmacia y droguería Toluca,pharma,580.0,146.0,146.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.6 km""}, ""duration"": {""text"": ""2 mins""}, ""staticDuration"": {""text"": ""2 mins""}}",,,,,,,,,,,,node,12668291700.0,2.433333333333333,2.433333333333333
google,19.292,-99.661,19.2754047,-99.6060699,Benavides,pharma,7674.0,1060.0,1060.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.7 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,node,5330393941.0,17.666666666666668,17.666666666666668
google,19.292,-99.661,19.2988257,-99.6941589,Farmacias Similares,pharma,5063.0,815.0,815.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.1 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Farmacias Similares,,,,,,,,,,node,7251654215.0,13.583333333333334,13.583333333333334
google,19.292,-99.661,19.2525207,-99.6055725,Farmacias del Ahorro,pharma,10623.0,1515.0,1515.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""10.6 km""}, ""duration"": {""text"": ""25 mins""}, ""staticDuration"": {""text"": ""25 mins""}}",,,,,Calle Miguel Hidalgo,,,Metepec,52140,,,way,525236333.0,25.25,25.25
google,19.292,-99.661,19.3184374,-99.6366521,Tienda de Insumos para la Salud Thannax,pharma,6379.0,1059.0,1059.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.4 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,Privada Doctor Héctor Fix Zamudio,,,,50010,7223180600,www.thannaxsadecv.com.mx,node,12547770088.0,17.65,17.65
google,19.292,-99.661,19.2569241,-99.6958962,Distribuidora De Medicamentos Equilibrio Farmacéutico,pharma,7778.0,1066.0,1066.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.8 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,,,17.766666666666666,17.766666666666666
google,19.292,-99.661,19.2500905,-99.7089231,Redfields De Mexico,pharma,10572.0,1450.0,1450.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""10.6 km""}, ""duration"": {""text"": ""24 mins""}, ""staticDuration"": {""text"": ""24 mins""}}",,,,,Carretera Tenango Toluca Kilómetro 18.5,,,,52362,,,node,12540142105.0,24.166666666666668,24.166666666666668
google,19.292,-99.661,19.2756468,-99.6039311,Farmacia Guadalajara,pharma,7503.0,1007.0,1007.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.5 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,Farmacia Guadalajara,,,,,,,,,,node,10021078151.0,16.783333333333335,16.783333333333335
google,19.292,-99.661,19.2678737,-99.6503844,Farmamigo Toluca 1 F205,pharma,4076.0,775.0,775.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.1 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,Solidaridad Las Torres (boulevard Lázaro Cárdenas),,General Manuel Pueblita,,50180,,,node,12597139408.0,12.916666666666666,12.916666666666666
google,19.292,-99.661,19.212268,-99.6303921,Farmacia,pharma,12835.0,2046.0,2046.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.8 km""}, ""duration"": {""text"": ""34 mins""}, ""staticDuration"": {""text"": ""34 mins""}}",,,,,,,,,,,,node,4862109323.0,34.1,34.1
google,19.292,-99.661,19.2901489,-99.6420324,Farmacias del Ahorro,pharma,2817.0,524.0,524.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,Miguel Hidalgo y Costilla,915,,Toluca de Lerdo,50070,,,node,4749280070.0,8.733333333333333,8.733333333333333
google,19.292,-99.661,19.2927675,-99.6528947,Farmacias Similares,pharma,933.0,264.0,264.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.9 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,"Mo-Su,PH 08:00-18:00+",,,,,,,,node,4870013427.0,4.4,4.4
google,19.292,-99.661,19.2917294,-99.6528484,Farmacias Similares,pharma,1121.0,325.0,325.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.1 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,Farmacias Similares,,Mo-Su 09:00-18:00,Calle Ignacio López Rayón,,,Toluca de Lerdo,50090,+527222142815,https://www.fundaciondrsimi.org.mx/,node,4749348319.0,5.416666666666667,5.416666666666667
google,19.292,-99.661,19.2901216,-99.6597842,Farmacia Dermatologica,pharma,623.0,181.0,181.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.6 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,,,,,,01 477 750 7293,medii.co,node,4724473261.0,3.0166666666666666,3.0166666666666666
google,19.292,-99.661,19.2903265,-99.6584578,Farmacias del Ahorro,pharma,483.0,148.0,148.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.5 km""}, ""duration"": {""text"": ""2 mins""}, ""staticDuration"": {""text"": ""2 mins""}}",,,,,,,,,,,,node,3521671919.0,2.466666666666667,2.466666666666667
google,19.292,-99.661,19.2902688,-99.6610022,Prak tis,super,750.0,204.0,204.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.8 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,,,,,,,,node,4032160878.0,3.4,3.4
google,19.292,-99.661,19.2902037,-99.6512234,Equilibrio Farmacéutico Toluca,pharma,2000.0,390.0,390.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.0 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Ciclovía Miguel Hidalgo,,,Toluca de Lerdo,50060,+525535613958,https://eqfacil.com.mx/,node,12572850075.0,6.5,6.5
google,19.292,-99.661,19.2877732,-99.6626912,Farmacias Similares,pharma,1526.0,344.0,344.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.5 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,,,,,,,,node,4747560038.0,5.733333333333333,5.733333333333333
google,19.292,-99.661,19.2921022,-99.7334198,pharma (OSM),pharma,8635.0,1195.0,1195.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.6 km""}, ""duration"": {""text"": ""20 mins""}, ""staticDuration"": {""text"": ""20 mins""}}",,,,,Calle16 de Septiembre,,,Zinacantepec,,,,node,4032329436.0,19.916666666666668,19.916666666666668
google,19.292,-99.661,19.2931894,-99.663062,Toluca 11,pharma,921.0,219.0,219.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.9 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,Mo-Sa 07:00-21:00; Su 07:00-20:00,Calle Andrés Quintana Roo,401,,Toluca de Lerdo,50040,044 722 214 2112,farmaciasdesimilares.com.mx,node,4736503545.0,3.65,3.65
google,19.292,-99.661,19.2934713,-99.6638507,La Barata de México,pharma,1127.0,296.0,296.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.1 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,,,,Calle Jilotepec,304,,Toluca de Lerdo,54240,,,node,4758249621.0,4.933333333333334,4.933333333333334
google,19.292,-99.661,19.2958702,-99.6485768,Farmacia Guadalajara,pharma,2548.0,486.0,486.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,Farmacia Guadalajara,,,,,,,,,,node,5604634623.0,8.1,8.1
google,19.292,-99.661,19.2919984,-99.6639747,Farmacias del Ahorro,pharma,896.0,206.0,206.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.9 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,Avenida Sebastián Lerdo de Tejada,516,,Toluca de Lerdo,50040,,,node,4724580399.0,3.433333333333333,3.433333333333333
google,19.292,-99.661,19.3441228,-99.5978022,Farmacenter,pharma,9784.0,1334.0,1334.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""9.8 km""}, ""duration"": {""text"": ""22 mins""}, ""staticDuration"": {""text"": ""22 mins""}}",,,,,Ciclovía López Portillo,,,,50200,,,node,12524968660.0,22.233333333333334,22.233333333333334
google,19.292,-99.661,19.2564457,-99.5534424,Oxxo,super,15554.0,1742.0,1742.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""15.6 km""}, ""duration"": {""text"": ""29 mins""}, ""staticDuration"": {""text"": ""29 mins""}}",,,,,,,,,,,,node,10053657217.0,29.033333333333335,29.033333333333335
google,19.292,-99.661,19.2718946,-99.6916258,Farmacia Pro + Salud,pharma,5012.0,1039.0,1039.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.0 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,,,,,,,,,,,node,12171147710.0,17.316666666666666,17.316666666666666
google,19.292,-99.661,19.2778825,-99.6378221,Comercializadora De Materiales Y Servicios Para Laboratorio,pharma,3420.0,675.0,675.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,Avenida 5 de Mayo,,,,50140,,,node,12570461680.0,11.25,11.25
google,19.292,-99.661,19.3569797,-99.6572178,Farmacias Similares,pharma,12184.0,1493.0,1493.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.2 km""}, ""duration"": {""text"": ""25 mins""}, ""staticDuration"": {""text"": ""25 mins""}}",,Farmacias Similares,Farmacias Similares,,Calle Plutarco González Pliego,,,San Pablo Autopan,50290,,,node,4168161931.0,24.883333333333333,24.883333333333333
google,19.292,-99.661,19.2930039,-99.6659952,San Judas Tadeo,pharma,1485.0,336.0,336.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.5 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,Calle Texcoco,497,,Toluca de Lerdo,50040,,,node,4749194992.0,5.6,5.6
google,19.292,-99.661,19.3139708,-99.6390867,Medical Health,pharma,6387.0,925.0,925.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.4 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,,,,,,,,,,15.416666666666666,15.416666666666666
google,19.292,-99.661,19.2911449,-99.6677164,Farmacias Toluca,pharma,1288.0,269.0,269.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,,Avenida Sebastián Lerdo de Tejada,720,,Toluca de Lerdo,50040,,,node,4749206493.0,4.483333333333333,4.483333333333333
google,19.292,-99.661,19.2919658,-99.6640843,Super kompras Micro Lerdo,super,908.0,208.0,208.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.9 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,Avenida Sebastián Lerdo de Tejada,516,,Toluca de Lerdo,50040,,,node,4749173240.0,3.466666666666667,3.466666666666667
google,19.292,-99.661,19.2498081,-99.5897286,Superama,super,12122.0,1768.0,1768.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.1 km""}, ""duration"": {""text"": ""29 mins""}, ""staticDuration"": {""text"": ""29 mins""}}",,Superama,,,,,,,,,,node,7415604728.0,29.466666666666665,29.466666666666665
google,19.292,-99.661,19.2875671,-99.6621316,Garis,super,1164.0,269.0,269.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.2 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,,,,,,,,,way,345742931.0,4.483333333333333,4.483333333333333
google,19.292,-99.661,19.2632865,-99.6450995,Coppel,super,4437.0,903.0,903.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.4 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,,,,,,,,node,4858708657.0,15.05,15.05
google,19.292,-99.661,19.2703679,-99.588793,Bodega Aurrera,super,9891.0,1308.0,1308.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""9.9 km""}, ""duration"": {""text"": ""22 mins""}, ""staticDuration"": {""text"": ""22 mins""}}",,,,,Boulevard Adolfo López Mateos,,,,,,,node,5474219921.0,21.8,21.8
google,19.292,-99.661,19.2829419,-99.7365565,Tiendas Tres B,super,9529.0,1478.0,1478.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""9.5 km""}, ""duration"": {""text"": ""25 mins""}, ""staticDuration"": {""text"": ""25 mins""}}",,,,,,,,,,,,node,4032263084.0,24.633333333333333,24.633333333333333
google,19.292,-99.661,19.2977232,-99.7236625,Supersito,super,7338.0,1019.0,1019.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.3 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,,,,Emiliano Zapata,,,,,,,node,5026684382.0,16.983333333333334,16.983333333333334
google,19.292,-99.661,19.2474616,-99.6103632,Mini Super Palkaminio,super,8119.0,1365.0,1365.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.1 km""}, ""duration"": {""text"": ""23 mins""}, ""staticDuration"": {""text"": ""23 mins""}}",,,,,,,,,,,,node,9896379052.0,22.75,22.75
google,19.292,-99.661,19.2892049,-99.6787301,Farmaco Darovi del Carmen,pharma,2459.0,432.0,432.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,,,,,,,,node,7257490282.0,7.2,7.2
google,19.292,-99.661,19.306452,-99.6539414,Farmacia Cruz,pharma,4084.0,746.0,746.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.1 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,"Mo-Fr 08:00-21:00, Su-Sa 10:00-19:00",,,,,50020,722 707 0658,,node,4869997631.0,12.433333333333334,12.433333333333334
google,19.292,-99.661,19.2909051,-99.6542409,Benavides,pharma,837.0,221.0,221.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.8 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,Mo-Sa 07:00-23:00; Su 08:00-22:00,,,,,,,,node,3521671928.0,3.683333333333333,3.683333333333333
google,19.292,-99.661,19.2959969,-99.6708097,"Escuela Preparatoria No. 4 ""Ignacio Ramírez Calzada""",school,1911.0,453.0,453.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.9 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,Universidad Autónoma del Estado de México,,,,,Toluca,,,,way,205149849.0,7.55,7.55
google,19.292,-99.661,19.2687638,-99.6905532,Canasta Básica,super,4899.0,1009.0,1009.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.9 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,,,,,,,,,,,node,12171147707.0,16.816666666666666,16.816666666666666
google,19.292,-99.661,19.249667,-99.5897545,Walmart Supercenter,super,12122.0,1768.0,1768.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.1 km""}, ""duration"": {""text"": ""29 mins""}, ""staticDuration"": {""text"": ""29 mins""}}",,Walmart,,,Avenida Estado de México,,,Metepec,,,,way,844683693.0,29.466666666666665,29.466666666666665
google,19.292,-99.661,19.2877477,-99.5533919,CITY CLUB,super,13258.0,1177.0,1177.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""13.3 km""}, ""duration"": {""text"": ""20 mins""}, ""staticDuration"": {""text"": ""20 mins""}}",,,,,,,,,,,,node,3999997169.0,19.616666666666667,19.616666666666667
google,19.292,-99.661,19.2838533,-99.67452,Super Kompras,super,2668.0,489.0,489.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.7 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,node,5825320220.0,8.15,8.15
google,19.292,-99.661,19.2923025,-99.6531097,La Estrella,super,882.0,248.0,248.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.9 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,,,,Avenida Independencia,205,,Toluca de Lerdo,50090,,,node,4883681992.0,4.133333333333334,4.133333333333334
google,19.292,-99.661,19.2850908,-99.6352395,Price Shoes,super,3496.0,610.0,610.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.5 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Calle 28 de Octubre,,,Toluca de Lerdo,50150,+527222760278,https://www.priceshoes.com/,node,2141689672.0,10.166666666666666,10.166666666666666
google,19.292,-99.661,19.3686948,-99.6936266,Mercado de Toluca Palmillas,super,12136.0,1144.0,1144.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.1 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,,,Toluca-Ixtlahuaca de Rayon,,,,,,,node,2291768688.0,19.066666666666666,19.066666666666666
google,19.292,-99.661,19.2561686,-99.5530183,Walmart Supercenter,super,15062.0,1651.0,1651.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""15.1 km""}, ""duration"": {""text"": ""28 mins""}, ""staticDuration"": {""text"": ""28 mins""}}",,Walmart,,,,,,,,,,node,9099511448.0,27.516666666666666,27.516666666666666
google,19.292,-99.661,19.2904123,-99.5536942,Soriana,super,12881.0,1154.0,1154.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""12.9 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,Soriana,,,,,,,,,node,1351761740.0,19.233333333333334,19.233333333333334
google,19.292,-99.661,19.2865297,-99.653556,Soriana,super,1521.0,349.0,349.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.5 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,Benito Juarez Garcia,,,Toluca de Lerdo,,,,way,315331524.0,5.816666666666666,5.816666666666666
google,19.292,-99.661,19.2600282,-99.5897858,Mercado Mario Ramón,super,10438.0,1502.0,1502.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""10.4 km""}, ""duration"": {""text"": ""25 mins""}, ""staticDuration"": {""text"": ""25 mins""}}",,,,,,,,,,,,node,5155737022.0,25.033333333333335,25.033333333333335
google,19.292,-99.661,19.3189613,-99.6658157,Aurera,super,6347.0,1060.0,1060.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.3 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,way,137884981.0,17.666666666666668,17.666666666666668
google,19.292,-99.661,19.2747533,-99.5941108,Super Kompras,super,8686.0,1129.0,1129.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""8.7 km""}, ""duration"": {""text"": ""19 mins""}, ""staticDuration"": {""text"": ""19 mins""}}",,,,,,,,,,,,way,583575442.0,18.816666666666666,18.816666666666666
google,19.292,-99.661,19.2939584,-99.5789107,Oxxo,super,11935.0,1278.0,1278.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""11.9 km""}, ""duration"": {""text"": ""21 mins""}, ""staticDuration"": {""text"": ""21 mins""}}",,,,,,,,,,,,node,4533079289.0,21.3,21.3
google,19.292,-99.661,19.2894882,-99.6568576,Súper Compras,super,1413.0,385.0,385.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.4 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,,,,,,,,,,,node,4066975911.0,6.416666666666667,6.416666666666667
google,19.292,-99.661,19.2962844,-99.6472148,Super Kompras,super,2395.0,470.0,470.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""8 mins""}, ""staticDuration"": {""text"": ""8 mins""}}",,,,,,,,,,,,node,4710524094.0,7.833333333333333,7.833333333333333
google,19.292,-99.661,19.3036791,-99.6283173,Plaza Puerto Madero,super,4872.0,900.0,900.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.9 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,,,,,,,,,,,node,4535095325.0,15.0,15.0
google,19.292,-99.661,19.2979064,-99.71025,Farmacias Similares,pharma,6527.0,941.0,941.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.5 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,Farmacias Similares,,,Calle Brillante,,,,51355,,,node,12523284430.0,15.683333333333334,15.683333333333334
google,19.292,-99.661,19.3317443,-99.6631363,Roche,pharma,6855.0,931.0,931.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.9 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,,,,,,,,node,4572397990.0,15.516666666666667,15.516666666666667
